customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,DailyCharges
7243-lcggz,No,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.9,20.9,0.6966666666666667
7244-kxyzn,No,female,0,0,0,24,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),20.45,527.35,0.6816666666666666
7244-qwyhg,No,male,0,1,0,50,0,no,dsl,yes,no,no,yes,yes,no,one year,1,bank transfer (automatic),44.45,2188.45,1.4816666666666667
7245-jmttq,No,female,0,0,0,51,1,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,1,electronic check,111.5,5703.25,3.716666666666667
7245-niiwq,No,female,0,0,0,3,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.85,199.85,2.328333333333333
7246-zgqdf,No,female,0,0,1,1,1,no,dsl,yes,no,no,yes,no,no,month-to-month,0,electronic check,54.5,54.5,1.8166666666666667
7247-xozpb,No,male,0,1,0,53,1,yes,dsl,yes,no,yes,yes,yes,no,one year,0,bank transfer (automatic),77.4,4155.95,2.58
7248-vzqlc,Yes,female,1,0,0,47,1,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,1,bank transfer (automatic),85.2,3969.35,2.8400000000000003
7249-wbiyx,Yes,male,0,1,0,10,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,85.6,813.85,2.853333333333333
7250-eqkiy,Yes,female,0,1,1,1,1,no,dsl,no,no,yes,no,no,no,month-to-month,0,mailed check,50.45,50.45,1.6816666666666669
7251-ljbqn,No,female,1,0,0,40,1,yes,fiber optic,no,no,yes,yes,yes,yes,one year,1,credit card (automatic),103.75,4188.4,3.4583333333333335
7251-xfoil,No,female,0,0,0,61,1,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,0,mailed check,89.2,5500.6,2.9733333333333336
7252-ntgss,No,female,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,45.15,45.15,1.505
7253-uvndw,Yes,female,0,0,0,46,1,no,dsl,no,no,yes,yes,no,no,two year,0,credit card (automatic),54.35,2460.15,1.8116666666666668
7254-iqwoz,Yes,male,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.65,69.65,2.3216666666666668
7255-ssfbc,No,male,0,1,1,72,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),112.25,8041.65,3.7416666666666667
7266-gssjx,No,male,0,1,1,11,1,no,no,no,no,no,no,no,no,month-to-month,1,electronic check,20.45,250.8,0.6816666666666666
7267-frmjw,No,female,0,1,1,25,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.1,486.05,0.67
7268-igmfd,No,male,1,0,0,18,1,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,0,bank transfer (automatic),93.9,1743.9,3.1300000000000003
7268-wntcp,No,male,0,1,1,62,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),20.45,1297.35,0.6816666666666666
7269-jiscy,No,female,0,0,0,55,1,no,dsl,no,no,no,no,no,no,one year,0,bank transfer (automatic),45.05,2462.6,1.5016666666666665
7270-bdioa,Yes,female,0,0,0,22,1,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,1,electronic check,90.0,1993.8,3.0
7271-ajdtl,No,female,0,1,0,55,1,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,1,credit card (automatic),94.45,5073.1,3.1483333333333334
7272-qdcka,No,male,0,0,0,28,1,yes,fiber optic,no,yes,no,no,yes,yes,one year,0,electronic check,100.2,2688.45,3.3400000000000003
7273-tefqd,Yes,male,1,0,0,3,0,no,dsl,no,no,yes,no,no,yes,month-to-month,1,electronic check,41.15,132.2,1.3716666666666666
7274-cgtod,No,male,0,0,0,62,0,no,dsl,yes,yes,yes,yes,no,no,two year,1,bank transfer (automatic),43.7,2618.3,1.4566666666666668
7274-rtapz,Yes,male,0,0,0,1,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,90.55,90.55,3.018333333333333
7277-kamwt,No,male,0,0,0,13,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.0,268.45,0.6666666666666666
7277-ozcgz,No,female,0,0,0,22,1,no,fiber optic,yes,no,no,yes,no,yes,month-to-month,1,electronic check,89.05,1886.25,2.9683333333333333
7278-ckdnc,No,male,1,0,0,24,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,80.5,2088.45,2.683333333333333
7278-vxadf,Unknown,male,1,1,0,16,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,1,credit card (automatic),85.05,1391.15,2.835
7279-buywn,Yes,female,1,0,0,41,1,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,1,electronic check,113.2,4689.5,3.7733333333333334
7279-nmvjc,No,female,0,0,0,17,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),19.9,323.15,0.6633333333333333
7284-buyec,No,female,0,0,0,5,0,no,dsl,no,yes,no,no,yes,yes,month-to-month,1,credit card (automatic),50.95,229.4,1.6983333333333335
7284-zzloh,No,male,0,1,0,45,1,no,dsl,yes,no,yes,no,no,no,two year,0,credit card (automatic),53.3,2296.25,1.7766666666666666
7285-klotr,No,female,0,1,0,12,1,yes,dsl,yes,no,yes,no,yes,yes,one year,0,electronic check,78.85,876.75,2.628333333333333
7291-cdtmj,No,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),19.65,19.65,0.6549999999999999
7293-lscdv,No,female,0,1,1,60,1,no,no,no,no,no,no,no,no,two year,1,credit card (automatic),19.25,1103.25,0.6416666666666667
7294-tmaop,Yes,female,0,0,0,1,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,90.55,90.55,3.018333333333333
7295-exsmo,Unknown,female,1,0,0,3,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,0,mailed check,75.05,202.9,2.5016666666666665
7295-jommd,Yes,female,0,0,1,4,1,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,bank transfer (automatic),98.1,396.3,3.27
7296-pixqy,No,female,0,1,1,14,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,electronic check,70.2,1046.5,2.3400000000000003
7297-dvyga,No,female,0,0,0,51,1,no,no,no,no,no,no,no,no,one year,1,bank transfer (automatic),19.85,996.95,0.6616666666666667
7298-izwly,No,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.4,19.4,0.6466666666666666
7299-gnvpl,No,female,0,1,1,23,1,no,fiber optic,yes,yes,no,yes,no,no,month-to-month,0,mailed check,84.4,1936.85,2.8133333333333335
7301-abvad,No,female,0,0,0,72,1,yes,dsl,no,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),86.6,6350.5,2.8866666666666663
7302-zhmhp,No,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.15,19.15,0.6383333333333333
7305-papoz,Unknown,female,1,1,0,31,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,84.85,2633.4,2.828333333333333
7305-zwmaj,No,male,0,1,0,30,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),20.7,587.1,0.69
7306-ydsoi,No,male,0,1,1,69,1,no,dsl,yes,yes,yes,no,no,no,two year,1,bank transfer (automatic),59.75,4069.9,1.9916666666666667
7310-egvhz,No,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),20.2,20.2,0.6733333333333333
7311-mqjch,No,female,0,0,0,5,1,no,no,no,no,no,no,no,no,one year,0,electronic check,19.55,99.6,0.6516666666666667
7312-xsbat,No,male,0,0,0,1,1,no,dsl,yes,no,no,no,no,no,month-to-month,0,electronic check,49.75,49.75,1.6583333333333334
7314-oxenn,Yes,male,0,0,0,2,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,82.0,184.65,2.7333333333333334
7315-wyoaw,No,male,0,0,0,13,1,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,0,electronic check,100.75,1313.25,3.3583333333333334
7317-ggvpb,Yes,male,0,1,0,71,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,1,credit card (automatic),108.6,7690.9,3.6199999999999997
7318-eivko,No,male,0,0,0,8,1,yes,dsl,no,no,no,no,yes,no,month-to-month,1,electronic check,59.25,436.6,1.975
7319-venrz,No,male,0,0,0,7,1,no,dsl,no,no,yes,yes,yes,no,month-to-month,0,bank transfer (automatic),64.3,445.95,2.143333333333333
7319-znrtr,No,male,0,1,1,25,1,no,no,no,no,no,no,no,no,one year,0,electronic check,19.6,411.15,0.6533333333333334
7321-kksdu,No,male,0,0,1,32,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.5,696.8,0.6833333333333333
7321-pkuyw,Yes,female,0,0,0,11,1,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,0,electronic check,90.15,987.95,3.0050000000000003
7321-vgnku,No,female,0,1,0,2,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.35,120.25,2.3449999999999998
7321-znsla,No,male,0,1,1,13,0,no,dsl,yes,yes,no,yes,no,no,two year,0,mailed check,40.55,590.35,1.3516666666666666
7322-ocwhc,No,male,1,1,0,72,1,yes,fiber optic,yes,yes,yes,yes,no,no,two year,1,bank transfer (automatic),93.05,6735.05,3.1016666666666666
7325-enzfi,No,female,0,0,0,39,0,no,dsl,yes,yes,no,yes,no,no,one year,1,bank transfer (automatic),40.3,1630.4,1.3433333333333333
7326-rigqz,No,male,0,1,1,6,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.8,377.85,2.3266666666666667
7328-owmom,No,female,0,0,1,31,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),20.1,589.25,0.67
7328-zjajo,No,female,0,1,1,59,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.5,1222.65,0.65
7330-wzlnc,Yes,female,0,0,0,5,1,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,1,electronic check,90.8,455.5,3.0266666666666664
7336-rllrh,No,male,0,1,0,27,1,yes,dsl,yes,no,no,yes,yes,yes,one year,0,mailed check,80.85,2204.35,2.695
7337-cinud,No,female,0,1,1,8,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),19.5,159.35,0.65
7338-eriva,No,male,0,0,1,39,0,no,dsl,yes,no,no,yes,yes,no,one year,0,bank transfer (automatic),45.05,1790.6,1.5016666666666665
7339-pogzn,No,female,0,0,0,4,1,yes,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,50.7,214.55,1.6900000000000002
7340-ebemv,Unknown,male,0,1,0,29,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,bank transfer (automatic),80.15,2265.25,2.671666666666667
7340-kefqe,No,female,0,1,1,51,0,no,dsl,yes,no,no,yes,no,no,two year,0,bank transfer (automatic),34.2,1782.0,1.1400000000000001
7341-lxcaf,Yes,male,0,1,0,4,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.65,301.4,2.4883333333333337
7343-eobeu,No,male,0,1,0,3,1,yes,no,no,no,no,no,no,no,month-to-month,1,mailed check,23.6,89.05,0.7866666666666667
7346-medwm,No,female,0,0,0,59,1,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,1,electronic check,83.25,4949.1,2.775
7349-almux,No,male,0,0,0,37,1,no,dsl,yes,yes,yes,yes,no,no,two year,0,bank transfer (automatic),65.6,2313.8,2.1866666666666665
7351-kyhqh,No,female,1,0,0,7,1,no,dsl,no,yes,yes,no,yes,no,month-to-month,1,electronic check,64.95,493.65,2.165
7351-mhqvu,No,female,0,0,0,6,0,no,dsl,yes,yes,no,yes,no,yes,month-to-month,0,credit card (automatic),50.95,307.6,1.6983333333333335
7353-yowfp,No,female,0,0,0,7,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.25,129.15,0.675
7354-oijlx,No,male,0,0,0,9,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,75.85,724.65,2.5283333333333333
7356-aynjp,No,female,0,0,0,4,1,yes,no,no,no,no,no,no,no,one year,0,electronic check,23.9,97.5,0.7966666666666666
7356-iwlfw,No,male,0,1,1,46,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,bank transfer (automatic),80.0,3769.7,2.6666666666666665
7359-ptsxy,Yes,male,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,45.75,45.75,1.525
7359-ssbjk,Yes,female,1,0,0,64,1,no,dsl,yes,yes,no,yes,yes,no,two year,1,credit card (automatic),70.2,4481.0,2.3400000000000003
7359-wwyjv,No,male,0,1,0,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),114.45,8375.05,3.815
7361-ypxfs,No,female,1,0,0,28,1,yes,dsl,no,yes,yes,yes,no,no,month-to-month,0,bank transfer (automatic),64.45,1867.6,2.1483333333333334
7363-qtbiw,No,female,0,1,0,9,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,79.75,769.1,2.658333333333333
7365-bvcjh,No,male,0,0,0,1,0,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,24.4,24.4,0.8133333333333332
7369-trpfd,No,male,0,0,0,19,1,no,no,no,no,no,no,no,no,one year,0,mailed check,18.8,279.2,0.6266666666666667
7372-ivbim,Unknown,male,0,1,1,4,1,no,dsl,no,no,no,yes,no,yes,month-to-month,0,credit card (automatic),61.45,229.55,2.0483333333333333
7375-wmvmt,No,male,1,1,0,71,1,no,fiber optic,no,yes,yes,yes,no,yes,two year,1,credit card (automatic),95.5,6707.15,3.183333333333333
7377-dmmri,Yes,male,0,0,0,2,1,no,dsl,yes,no,no,no,no,no,month-to-month,1,electronic check,47.8,92.45,1.5933333333333333
7379-fniuj,No,male,0,0,0,2,1,no,fiber optic,yes,yes,no,no,yes,yes,month-to-month,0,electronic check,100.2,198.5,3.3400000000000003
7379-pokdz,Yes,male,0,1,0,3,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.3,208.85,2.3433333333333333
7382-dfjtu,No,male,0,0,0,18,1,no,dsl,no,no,yes,yes,no,no,month-to-month,0,credit card (automatic),55.2,1058.1,1.84
7384-ghbpi,Yes,male,0,1,0,3,0,no,dsl,no,no,no,no,no,yes,month-to-month,1,electronic check,35.15,99.75,1.1716666666666666
7389-kbfit,No,female,0,1,1,2,0,no,dsl,no,yes,no,no,no,no,month-to-month,1,mailed check,30.25,63.75,1.0083333333333333
7392-yypyj,No,male,0,0,0,22,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,100.65,2415.95,3.355
7394-fkdnk,Yes,female,0,1,0,9,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,89.45,853.1,2.981666666666667
7394-lwlyn,No,female,0,0,0,2,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.15,123.8,2.3383333333333334
7395-igjos,Yes,male,1,1,0,17,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,0,bank transfer (automatic),81.5,1329.2,2.716666666666667
7395-xwzoy,No,male,0,0,0,20,0,no,dsl,yes,yes,yes,yes,yes,no,month-to-month,1,credit card (automatic),55.0,1165.55,1.8333333333333333
7396-vjuzb,No,male,0,1,1,4,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,45.25,155.35,1.5083333333333333
7398-hpyzq,No,male,0,1,0,71,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),90.55,6404.0,3.018333333333333
7398-lxgyx,No,male,0,1,0,44,1,yes,fiber optic,yes,no,yes,no,no,no,month-to-month,1,credit card (automatic),84.8,3626.35,2.8266666666666667
7398-sknqz,No,female,0,1,0,3,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,94.9,273.2,3.1633333333333336
7399-qhbjs,No,female,0,1,1,72,1,yes,dsl,yes,yes,no,yes,no,no,two year,0,credit card (automatic),66.75,4760.3,2.225
7401-jixnm,No,female,0,1,1,54,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),91.3,4965.0,3.0433333333333334
7401-rubnk,No,female,0,1,0,18,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,0,electronic check,74.8,1438.05,2.493333333333333
7402-eyfxx,No,male,1,0,0,26,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,93.6,2404.1,3.1199999999999997
7402-pwyjj,No,female,0,1,0,53,1,yes,fiber optic,no,no,no,yes,no,yes,one year,1,electronic check,91.15,4862.5,3.0383333333333336
7404-jlkqg,No,female,0,0,0,3,1,no,dsl,no,no,yes,no,yes,no,month-to-month,0,electronic check,57.55,161.45,1.9183333333333332
7407-sujiz,No,male,0,0,0,25,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.6,541.5,0.6866666666666668
7408-ofwxj,No,female,0,1,1,72,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),89.8,6510.45,2.993333333333333
7409-jurkq,No,female,0,1,0,53,1,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),111.8,5809.75,3.7266666666666666
7409-kiutl,Yes,female,1,0,1,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,71.0,71.0,2.3666666666666667
7410-ktvfv,Yes,male,0,1,0,18,1,no,dsl,no,no,yes,no,no,no,month-to-month,1,mailed check,49.55,878.35,1.6516666666666666
7410-oiedu,No,male,0,0,0,10,1,no,fiber optic,yes,no,yes,no,no,no,month-to-month,1,mailed check,79.85,887.35,2.6616666666666666
7410-ytjik,Yes,female,0,0,0,7,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,0,mailed check,75.45,480.75,2.515
7416-cktep,No,female,0,1,0,57,1,no,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),19.6,1134.25,0.6533333333333334
7421-zlupa,No,female,0,0,0,8,0,no,dsl,no,yes,no,no,no,no,month-to-month,1,mailed check,29.25,226.95,0.975
7422-wnbty,No,male,0,1,0,33,1,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,1,electronic check,93.35,3092.0,3.1116666666666664
7426-gswpo,No,male,1,0,0,64,1,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,1,bank transfer (automatic),103.5,6548.65,3.45
7426-rhzgu,No,male,0,0,0,9,1,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,1,bank transfer (automatic),95.9,827.45,3.1966666666666668
7426-weijx,No,male,1,1,1,60,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,80.95,4859.1,2.6983333333333333
7427-aufpy,No,male,0,0,0,54,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.65,1008.7,0.6549999999999999
7432-ffvar,No,female,0,1,1,46,1,no,fiber optic,no,no,yes,yes,no,yes,one year,0,bank transfer (automatic),90.95,4236.6,3.0316666666666667
7432-xwsqo,Unknown,female,0,1,0,71,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,electronic check,90.1,6310.9,3.003333333333333
7434-shxls,Yes,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.9,20.9,0.6966666666666667
7435-znuyy,No,male,0,0,0,6,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.6,116.6,0.6866666666666668
7439-dkztw,No,male,0,0,0,1,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,80.55,80.55,2.685
7442-ygzfk,No,male,0,0,0,1,1,yes,dsl,no,no,no,no,no,no,month-to-month,1,credit card (automatic),49.8,49.8,1.66
7445-wmrbw,No,female,0,0,0,48,1,yes,dsl,no,yes,yes,yes,yes,no,one year,1,bank transfer (automatic),73.85,3581.4,2.4616666666666664
7446-kqiso,No,male,0,1,1,45,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),109.75,4900.65,3.658333333333333
7446-sfaoa,No,female,0,1,0,37,1,no,no,no,no,no,no,no,no,one year,1,bank transfer (automatic),19.85,717.5,0.6616666666666667
7446-ypode,No,male,1,0,0,11,1,yes,dsl,yes,yes,no,no,no,no,month-to-month,0,bank transfer (automatic),60.25,662.95,2.0083333333333333
7449-hvpiv,No,male,0,1,1,55,1,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,1,credit card (automatic),90.4,5099.15,3.0133333333333336
7450-nwrtr,Yes,male,1,0,0,12,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,99.45,1200.15,3.315
7452-folon,No,male,0,0,1,39,1,yes,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),25.45,958.45,0.8483333333333333
7455-sdalk,Unknown,male,0,1,1,29,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.75,1974.8,2.3583333333333334
7459-imvyu,No,male,0,0,0,38,1,yes,dsl,yes,yes,yes,yes,no,no,month-to-month,0,electronic check,69.95,2657.55,2.3316666666666666
7459-rrwqz,Yes,female,0,0,0,15,1,yes,dsl,yes,no,no,no,no,yes,month-to-month,1,bank transfer (automatic),64.65,994.55,2.1550000000000002
7460-itwwp,No,female,1,1,0,45,1,no,fiber optic,no,no,yes,no,no,yes,month-to-month,1,electronic check,86.1,3861.45,2.8699999999999997
7463-ifmqu,No,female,0,1,0,72,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),20.05,1423.65,0.6683333333333333
7465-zzrvx,No,male,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.35,70.35,2.3449999999999998
7469-lkbci,No,male,0,0,0,16,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),18.95,326.8,0.6316666666666666
7470-dynoe,No,male,0,0,0,53,1,no,dsl,no,no,yes,no,no,yes,one year,1,electronic check,61.1,3357.9,2.0366666666666666
7470-mcqtk,Yes,female,0,1,0,13,0,no,dsl,no,no,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),48.75,633.4,1.625
7471-mqpos,No,male,1,1,1,71,1,yes,dsl,no,yes,yes,yes,no,yes,one year,1,bank transfer (automatic),72.9,5139.65,2.43
7471-wnsuf,No,male,0,1,0,60,1,yes,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),24.15,1505.9,0.8049999999999999
7472-eqoav,No,male,1,1,1,71,1,no,fiber optic,yes,yes,yes,no,no,no,one year,1,bank transfer (automatic),86.7,6179.35,2.89
7473-zbdsn,No,female,0,1,1,14,1,no,no,no,no,no,no,no,no,two year,0,mailed check,18.8,255.55,0.6266666666666667
7479-nitws,Yes,male,0,0,0,7,1,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,1,credit card (automatic),89.35,631.85,2.978333333333333
7480-qnvzj,Yes,male,1,0,0,50,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,95.7,4816.7,3.19
7480-splef,No,male,0,1,1,69,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),26.0,1796.55,0.8666666666666667
7481-atqqs,Yes,female,1,0,0,49,1,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,1,credit card (automatic),90.85,4515.85,3.0283333333333333
7483-iqwib,No,male,0,1,1,37,1,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,1,electronic check,92.95,3415.25,3.0983333333333336
7486-ksrvi,Yes,male,0,0,0,43,1,yes,fiber optic,no,no,no,yes,yes,yes,one year,1,electronic check,100.0,4211.55,3.3333333333333335
7488-mxjiv,Yes,female,0,0,0,4,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,85.65,321.65,2.855
7491-uykgo,Unknown,female,1,0,0,53,1,no,fiber optic,yes,yes,no,yes,no,yes,one year,1,mailed check,96.75,5206.55,3.225
7492-tafjd,No,male,0,1,1,7,0,no,dsl,yes,yes,yes,no,no,no,two year,0,mailed check,38.55,280.0,1.285
7493-gvfio,No,male,0,0,0,57,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.55,1252.85,0.685
7493-tpuwz,Yes,male,0,0,0,1,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,79.15,79.15,2.6383333333333336
7495-ookfy,Yes,female,1,1,0,8,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,credit card (automatic),80.65,633.3,2.6883333333333335
7501-iwung,No,female,0,1,1,61,1,no,dsl,no,no,yes,yes,yes,yes,two year,1,bank transfer (automatic),73.8,4616.05,2.46
7501-vtylj,No,female,0,0,1,2,1,no,dsl,no,yes,no,no,no,no,month-to-month,0,mailed check,51.55,106.2,1.7183333333333333
7502-bnygs,No,female,0,1,0,46,1,no,dsl,no,yes,no,no,yes,yes,month-to-month,1,credit card (automatic),69.1,3168.0,2.3033333333333332
7503-epszw,No,female,0,1,1,64,1,yes,no,no,no,no,no,no,no,two year,1,mailed check,24.05,1559.15,0.8016666666666666
7503-mioga,No,female,1,1,0,72,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),89.85,6697.35,2.9949999999999997
7503-qqrvf,Yes,male,1,1,0,16,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,credit card (automatic),74.3,1178.25,2.4766666666666666
